附件1,,,,,,,,,,,,,,,
广东省县级以上机关2025年考试录用公务员职位表（不含公安、法检、监狱、戒毒系统）,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
惠东县教育局,1090298,内设机构二级主任科员以下,10902982557001 ,从事局日常行政业务工作,综合管理类职位,1,本科以上,学士以上,"政治学(A0302),教育学(A0401),新闻传播学(A0503)","政治学类(B0302),教育学(B040101),教育技术学(B040104),新闻传播学类(B0503)",,否,2025届高校毕业生,,惠州
惠东县教育局,1090298,内设机构一级科员,10902982557002 ,从事教育系统安全工程管理工作,综合管理类职位,1,本科,学士,,"教育学(B040101),教育技术学(B040104),安全科学与工程类(B0830)",,否,2025届高校毕业生,,惠州
惠东县交通运输局,1090304,内设机构二级主任科员以下,10903042557001 ,从事交通建设工程项目管理和行政审批工作,综合管理类职位,1,本科以上,学士以上,"土木工程(A0814),交通运输工程(A0823)","土木类(B0811),交通运输类(B0819)",,否,否,,惠州
惠东县交通运输局,1090304,内设机构二级主任科员以下,10903042557002 ,从事交通建设工程项目管理和造价工作,综合管理类职位,1,本科以上,学士以上,"建筑学(A0813),土木工程(A0814),交通运输工程(A0823),工程管理硕士（专业硕士）(A120102)","建筑类(B0810),土木类(B0811),交通运输类(B0819),工程造价(B120105)",,否,应届毕业生,,惠州
惠东县交通运输局,1090304,内设机构一级科员,10903042557003 ,从事城市道路项目工程管理、行政审批工作,综合管理类职位,1,本科,学士,,"城乡规划(B081002),城市设计(B081006),土木类(B0811)",,否,否,,惠州
惠东县应急管理局,1090308,内设机构一级科员,10903082557001 ,从事应急管理和相关法制工作,综合管理类职位,1,本科,学士,,"法学类(B0301),应急管理(B120111)",,否,否,,惠州
惠东县应急管理局,1090308,内设机构一级科员,10903082557002 ,从事危险化学品安全监管工作,综合管理类职位,1,本科,学士,,"化学类(B0703),化学工程与工艺(B081401),化工安全工程(B081406)",,否,应届毕业生,,惠州
惠东县应急管理局,1090308,内设机构一级科员,10903082557003 ,从事安全生产监管工作,综合管理类职位,1,本科,学士,,"化工安全工程(B081406),安全科学与工程类(B0830)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,业务股室一级行政执法员,10903092558001 ,从事市场监督管理新闻宣传、新闻发布管理等工作,行政执法类职位,1,本科,学士,,"经济学类(B0201),新闻传播学类(B0503)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,业务股室一级行政执法员,10903092558002 ,从事财会、人事等工作,行政执法类职位,1,本科,学士,,"管理科学与工程类(B1201),会计学(B120203),财务管理(B120204),人力资源管理(B120206)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,业务股室一级行政执法员,10903092558003 ,从事机关纪检监察、资产审计等工作,行政执法类职位,1,本科,学士,,"金融学类(B0203),工程管理(B120103),工程造价(B120105),财务管理(B120204),审计学(B120207),资产评估(B120208)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,城西市场监督管理所一级行政执法员,10903092558004 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"应用化学(B070302),过程装备与控制工程(B080206),材料科学与工程(B080401),能源与动力工程(B080501),电气工程及其自动化(B080601),化学工程与工艺(B081401),化学工程与工业生物工程(B081405),化工安全工程(B081406)",,否,否,,惠州
惠东县市场监督管理局,1090309,城北市场监督管理所一级行政执法员,10903092558005 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"食品科学与工程(B082801),食品质量与安全(B082802),食品安全与检测(B082809),食品营养与健康(B082810),食品卫生与营养学(B100702)",,否,否,,惠州
惠东县市场监督管理局,1090309,九龙峰市场监督管理所一级行政执法员,10903092558006 ,从事知识产权促进及市场监管综合监管执法工作,行政执法类职位,1,本科,学士,,法学类(B0301),,否,否,,惠州
惠东县市场监督管理局,1090309,九龙峰市场监督管理所一级行政执法员,10903092558007 ,从事知识产权促进及市场监管综合监管执法工作,行政执法类职位,1,本科,学士,,"法学(B030101),知识产权(B030102),食品卫生与营养学(B100702)",,否,否,,惠州
惠东县市场监督管理局,1090309,梁化市场监督管理所一级行政执法员,10903092558008 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"食品科学与工程类(B0828),公共卫生与预防医学类(B1007)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,多祝市场监督管理所一级行政执法员,10903092558009 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"应用化学(B070302),过程装备与控制工程(B080206),材料科学与工程(B080401),能源与动力工程(B080501),电气工程及其自动化(B080601),化工与制药类(B0814)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,多祝市场监督管理所一级行政执法员,10903092558010 ,从事重点工业产品监管及市场监管综合执法工作,行政执法类职位,1,本科,学士,,"管理科学与工程类(B1201),工业工程类(B1207)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,安墩市场监督管理所一级行政执法员,10903092558011 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"食品科学与工程类(B0828),公共卫生与预防医学类(B1007)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,安墩市场监督管理所一级行政执法员,10903092558012 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,法学类(B0301),,否,否,男性,惠州
惠东县市场监督管理局,1090309,安墩市场监督管理所一级行政执法员,10903092558013 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,法学类(B0301),,否,否,女性,惠州
惠东县市场监督管理局,1090309,高潭市场监督管理所一级行政执法员,10903092558014 ,从事市场基层市场监管执法工作,行政执法类职位,1,本科,学士,,"食品科学与工程类(B0828),公共卫生与预防医学类(B1007)",,否,否,,惠州
惠东县市场监督管理局,1090309,铁涌市场监督管理所一级行政执法员,10903092558015 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"化工与制药类(B0814),药学类(B1010)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,铁涌市场监督管理所一级行政执法员,10903092558016 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"应用化学(B070302),过程装备与控制工程(B080206),材料科学与工程(B080401),能源与动力工程(B080501),电气工程及其自动化(B080601),化工与制药类(B0814)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,吉隆市场监督管理所一级行政执法员,10903092558017 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"食品科学与工程类(B0828),公共卫生与预防医学类(B1007)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,吉隆市场监督管理所一级行政执法员,10903092558018 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"金融学类(B0203),会计学(B120203),人力资源管理(B120206)",,否,否,,惠州
惠东县市场监督管理局,1090309,吉隆市场监督管理所一级行政执法员,10903092558019 ,从事网络交易监管及市场监管综合执法工作,行政执法类职位,1,本科,学士,,"经济学类(B0201),电子商务类(B1208)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,黄埠市场监督管理所一级行政执法员,10903092558020 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"应用化学(B070302),过程装备与控制工程(B080206),材料科学与工程(B080401),能源与动力工程(B080501),电气工程及其自动化(B080601),化学工程与工艺(B081401),化学工程与工业生物工程(B081405),化工安全工程(B081406)",,否,否,,惠州
惠东县市场监督管理局,1090309,黄埠市场监督管理所一级行政执法员,10903092558021 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"化学工程与工艺(B081401),生物医学工程(B082701),药学类(B1010)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,平海市场监督管理所一级行政执法员,10903092558022 ,从事市场监管注册登记及综合监管执法工作,行政执法类职位,2,本科,学士,,"信息与计算科学(B070102),计算机类(B0809)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,巽寮市场监督管理所一级行政执法员,10903092558023 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,仪器类(B0803),,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,港口市场监督管理所一级行政执法员,10903092558024 ,从事涉外旅游市场主体服务及基层市场监管工作,行政执法类职位,1,本科,学士,,"英语(B050201),商务英语(B050262),电子信息工程(B080701),计算机类(B0809),信息管理与信息系统(B120102)",,否,应届毕业生,,惠州
惠东县市场监督管理局,1090309,港口市场监督管理所一级行政执法员,10903092558025 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,仪器类(B0803),,否,否,,惠州
惠东县市场监督管理局,1090309,港口市场监督管理所一级行政执法员,10903092558026 ,从事基层市场监管执法工作,行政执法类职位,1,本科,学士,,"法学类(B0301),工业工程类(B1207)",,否,否,,惠州
惠东县审计局,1090312,内设机构一级科员,10903122557001 ,从事审计工作,综合管理类职位,1,本科,学士,,"信息管理与信息系统(B120102),工程管理(B120103),工程造价(B120105),大数据管理与应用(B120107)",,否,否,,惠州
惠东县审计局,1090312,内设机构一级科员,10903122557002 ,从事审计工作,综合管理类职位,1,本科,学士,,"会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,,惠州
惠州市海洋综合执法支队惠东大队,1090325,内设机构一级科员,10903252557001 ,"从事海洋综合执法工作;需不定期在舰船上工作生活,适合男性",综合管理类职位,2,本科,学士,,法学类(B0301),,否,否,,惠州
博罗县人民政府办公室,1090364,县委县政府总值班室一级科员,10903642557001 ,"从事突发事件处理、材料撰写报送、网络系统建设等工作;需24小时值班,适合男性",综合管理类职位,1,本科,学士,,"电子信息类(B0807),计算机类(B0809),应急技术与管理(B083002)",,否,应届毕业生,,惠州
博罗县民政局,1090368,内设机构一级科员,10903682557001 ,从事养老服务业发展规划、社会救助和社会组织等管理工作,综合管理类职位,2,本科,学士,,"社会学类(B0303),公共管理类(B1204)",,否,2025届高校毕业生,,惠州
博罗县水利局,1090373,内设机构一级科员,10903732557001 ,从事水利工程建设管理工作,综合管理类职位,2,本科,学士,,"水利水电工程(B081201),水文与水资源工程(B081202)",,否,否,,惠州
博罗县自然资源局,1090374,公庄自然资源所1名、横河自然资源所1名、杨村自然资源所1名、湖镇自然资源所1名、观音阁自然资源所1名一级科员,10903742557001 ,从事自然资源管理工作,综合管理类职位,5,本科,学士,,"法学(B030101),城乡规划(B081002),土地资源管理(B120404)",,否,否,,惠州
博罗县科技工业和信息化局,1090375,内设机构一级科员,10903752557001 ,从事法律审核、招商引资等相关工作,综合管理类职位,1,本科,学士,,"法学类(B0301),材料类(B0804),储能科学与工程(B080504),生物医学工程类(B0827),工商管理类(B1202)",,否,应届毕业生,,惠州
博罗县科技工业和信息化局,1090375,内设机构一级科员,10903752557002 ,从事经济运行分析、工业互联网应用推广等工作,综合管理类职位,1,本科,学士,,"经济学类(B0201),经济与金融(B020307),经济与贸易类(B0204),机械类(B0802),电子信息类(B0807),计算机类(B0809)",,否,应届毕业生,,惠州
